objectID,event_order,event_type,event_date,actor_or_institution,location,description,source_url,source_type,confidence_level,researcher,last_reviewed_date,description_es,description_en
bm:E_Am-St-397-a,1,creation,s. XV - inicios s. XVI,,Mexico (cultura mixteca/azteca),"Mosaico de turquesa, pieza anterior a la conquista espanola.",https://www.britishmuseum.org/collection/object/E_Am-St-397-a,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,"Mosaico de turquesa, pieza anterior a la conquista espanola.","Turquoise mosaic, a pre-Spanish-conquest piece."
bm:E_Am-St-397-a,2,other,s. XVI-XIX (sin fecha exacta),,Mexico -> Europa,"Como y cuando este tipo de mosaicos salio de Mexico tras la conquista (1519-1521) no esta documentado con precision en las fuentes consultadas -- se cree que varios llegaron a Europa como regalos diplomaticos o botin enviado a Espana en el siglo XVI, dispersos despues entre generaciones de coleccionistas europeos.",https://www.britishmuseum.org/collection/object/E_Am-St-397-a,secondary_source,low,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,"Como y cuando este tipo de mosaicos salio de Mexico tras la conquista (1519-1521) no esta documentado con precision en las fuentes consultadas -- se cree que varios llegaron a Europa como regalos diplomaticos o botin enviado a Espana en el siglo XVI, dispersos despues entre generaciones de coleccionistas europeos.","How and when this type of mosaic left Mexico after the conquest (1519-1521) is not precisely documented in the sources consulted -- several are believed to have reached Europe as diplomatic gifts or spoils sent to Spain in the 16th century, later dispersed among generations of European collectors."
bm:E_Am-St-397-a,3,sale,sin fecha exacta,William Adams (vendedor),"Londres, Reino Unido","Comprada por el British Museum a William Adams, segun el propio registro del museo; no confirmado si paso antes por el circuito de coleccionistas britanicos del siglo XIX (ej. legado de Henry Christy, 1865) que trajo otros mosaicos de turquesa relacionados a la coleccion.",https://www.britishmuseum.org/collection/object/E_Am-St-397-a,museum_record,medium,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,"Comprada por el British Museum a William Adams, segun el propio registro del museo; no confirmado si paso antes por el circuito de coleccionistas britanicos del siglo XIX (ej. legado de Henry Christy, 1865) que trajo otros mosaicos de turquesa relacionados a la coleccion.","Purchased by the British Museum from William Adams, according to the museum's own record; not confirmed whether it passed earlier through the 19th-century British collector circuit (e.g. the Henry Christy bequest, 1865) that brought other related turquoise mosaics into the collection."
bm:E_Am1930-F-1,1,creation,600-800 CE,,"Nebaj, altiplano de Guatemala (cultura maya)","Vasija policromada con escritura jeroglifica maya, que registra una escena de tributo a un senor entronizado.",https://www.britishmuseum.org/collection/object/E_Am1930-F-1,museum_record,high,"Claude (fuentes: britishmuseum.org, Wikipedia, Smarthistory)",2026-08-17,"Vasija policromada con escritura jeroglifica maya, que registra una escena de tributo a un senor entronizado.","Polychrome vase with Maya hieroglyphic script, recording a tribute scene to an enthroned lord."
bm:E_Am1930-F-1,2,other,1904,,"Nebaj, Guatemala","Hallada sin excavacion estratigrafica documentada -- ninguna vasija maya lo habia sido hasta ese momento. Nebaj sufrio saqueo intenso en este periodo; existen vasijas de estilo similar en el mercado ilicito, posiblemente del mismo pintor.",https://en.wikipedia.org/wiki/Fenton_Vase,secondary_source,medium,"Claude (fuentes: britishmuseum.org, Wikipedia, Smarthistory)",2026-08-17,"Hallada sin excavacion estratigrafica documentada -- ninguna vasija maya lo habia sido hasta ese momento. Nebaj sufrio saqueo intenso en este periodo; existen vasijas de estilo similar en el mercado ilicito, posiblemente del mismo pintor.","Found with no documented stratigraphic excavation -- no Maya vase had been at that point. Nebaj suffered intense looting during this period; similarly styled vases exist on the illicit market, possibly by the same painter."
bm:E_Am1930-F-1,3,other,antes de 1930,Charles Fenton (coleccionista privado),Guatemala,"Adquirida por Charles Fenton, plantador de cafe aleman-guatemalteco (nacido Fleischmann) sin formacion arqueologica, para su coleccion personal de antiguedades mayas.",https://en.wikipedia.org/wiki/Fenton_Vase,secondary_source,medium,"Claude (fuentes: britishmuseum.org, Wikipedia, Smarthistory)",2026-08-17,"Adquirida por Charles Fenton, plantador de cafe aleman-guatemalteco (nacido Fleischmann) sin formacion arqueologica, para su coleccion personal de antiguedades mayas.","Acquired by Charles Fenton, a German-Guatemalan coffee planter (born Fleischmann) with no archaeological training, for his personal collection of Maya antiquities."
bm:E_Am1930-F-1,4,sale,1930,Charles Fenton; National Art Collections Fund,Guatemala -> Londres,"Comprada por el British Museum a Fenton, con apoyo del National Art Collections Fund.",https://www.britishmuseum.org/collection/object/E_Am1930-F-1,museum_record,high,"Claude (fuentes: britishmuseum.org, Wikipedia, Smarthistory)",2026-08-17,"Comprada por el British Museum a Fenton, con apoyo del National Art Collections Fund.","Purchased by the British Museum from Fenton, with support from the National Art Collections Fund."
bm:E_Af1931-0105-14,1,creation,finales del primer milenio CE,,"Luzira, cerca de Kampala, Uganda","Escultura de terracota, una de las obras figurativas mas antiguas conocidas del Africa subsahariana.",https://en.wikipedia.org/wiki/Luzira_Head,secondary_source,medium,"Claude (fuentes: britishmuseum.org, Wikipedia)",2026-08-17,"Escultura de terracota, una de las obras figurativas mas antiguas conocidas del Africa subsahariana.","Terracotta sculpture, one of the oldest known figurative works from sub-Saharan Africa."
bm:E_Af1931-0105-14,2,excavation,1929,Edward James Wayland (geologo del gobierno colonial britanico),"Luzira, costa del lago Victoria, Protectorado de Uganda","Hallada por Wayland, director del Servicio Geologico de Uganda, durante la construccion de una prision en Luzira -- un hallazgo casual de una obra de infraestructura colonial, no de una mision arqueologica dedicada.",https://en.wikipedia.org/wiki/Luzira_Head,secondary_source,high,"Claude (fuentes: britishmuseum.org, Wikipedia)",2026-08-17,"Hallada por Wayland, director del Servicio Geologico de Uganda, durante la construccion de una prision en Luzira -- un hallazgo casual de una obra de infraestructura colonial, no de una mision arqueologica dedicada.","Found by Wayland, director of the Uganda Geological Survey, during the construction of a prison at Luzira -- a chance find from colonial infrastructure work, not a dedicated archaeological mission."
bm:E_Af1931-0105-14,3,gift,1931,Edward James Wayland,Uganda -> Londres,Donada por Wayland al British Museum.,https://www.britishmuseum.org/collection/object/E_Af1931-0105-14,museum_record,high,"Claude (fuentes: britishmuseum.org, Wikipedia)",2026-08-17,Donada por Wayland al British Museum.,Donated by Wayland to the British Museum.
bm:W_1825-0421-1,1,creation,s. V a.C.,,"Persepolis, Imperio aquemenida (actual Iran)",Bloque en relieve de la fachada norte del Apadana (sala de audiencias) de Persepolis.,https://www.britishmuseum.org/collection/object/W_1825-0421-1,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,Bloque en relieve de la fachada norte del Apadana (sala de audiencias) de Persepolis.,Relief block from the north facade of the Apadana (audience hall) at Persepolis.
bm:W_1825-0421-1,2,excavation,1811-07,"Robert Gordon (mision diplomatica britanica, Sir Gore Ouseley)","Persepolis, Persia Qajar (actual Iran)","Excavado por Robert Gordon, parte de una mision diplomatica britanica a Persia encabezada por Sir Gore Ouseley, embajador britanico ante Persia entre 1811 y 1814.",https://www.britishmuseum.org/collection/object/W_1825-0421-1,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,"Excavado por Robert Gordon, parte de una mision diplomatica britanica a Persia encabezada por Sir Gore Ouseley, embajador britanico ante Persia entre 1811 y 1814.","Excavated by Robert Gordon, part of a British diplomatic mission to Persia led by Sir Gore Ouseley, British ambassador to Persia from 1811 to 1814."
bm:W_1825-0421-1,3,gift,1825,Sir Gore Ouseley,"Londres, Reino Unido",Donado al British Museum por Ouseley; otras piezas del mismo sitio habian sido donadas antes por el Conde de Aberdeen en 1818.,https://www.britishmuseum.org/collection/object/W_1825-0421-1,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,Donado al British Museum por Ouseley; otras piezas del mismo sitio habian sido donadas antes por el Conde de Aberdeen en 1818.,Donated to the British Museum by Ouseley; other pieces from the same site had earlier been donated by the Earl of Aberdeen in 1818.
bm:W_1856-0909-57,1,creation,s. VII a.C. (reinado de Asurbanipal),,"Nineveh, imperio neoasirio (actual Irak)",Umbral de puerta del Palacio Norte de Asurbanipal.,https://www.britishmuseum.org/collection/object/W_1856-0909-57,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,Umbral de puerta del Palacio Norte de Asurbanipal.,Door-sill from the North Palace of Ashurbanipal.
bm:W_1856-0909-57,2,excavation,1853-12,"Hormuzd Rassam (sucesor de Layard, financiado por el British Museum)","Palacio Norte, Nineveh, Imperio Otomano (actual Irak)","Excavado por Hormuzd Rassam, cristiano asirio nacido en Mosul que habia empezado como asistente local de Austen Henry Layard antes de dirigir el trabajo de campo el mismo (con Henry Rawlinson nominalmente a cargo desde Bagdad). En esa misma campana encontro la biblioteca real de Asurbanipal, con miles de tablillas cuneiformes que incluyen buena parte de la Epopeya de Gilgamesh.",https://www.britishmuseum.org/collection/object/W_1856-0909-57,museum_record,high,"Claude (fuentes: britishmuseum.org, busqueda web)",2026-08-17,"Excavado por Hormuzd Rassam, cristiano asirio nacido en Mosul que habia empezado como asistente local de Austen Henry Layard antes de dirigir el trabajo de campo el mismo (con Henry Rawlinson nominalmente a cargo desde Bagdad). En esa misma campana encontro la biblioteca real de Asurbanipal, con miles de tablillas cuneiformes que incluyen buena parte de la Epopeya de Gilgamesh.","Excavated by Hormuzd Rassam, an Assyrian Christian born in Mosul who had started as Austen Henry Layard's local assistant before directing the fieldwork himself (with Henry Rawlinson nominally in charge from Baghdad). In that same campaign he found Ashurbanipal's royal library, with thousands of cuneiform tablets that include much of the Epic of Gilgamesh."
met:543896,1,creation,ca. 2520-2494 a.C.,Talleres reales egipcios,"Guiza, Egipto","Fragmento de rostro real tallado en travertino (alabastro egipcio), identificado como retrato del rey Kafre por su parecido con estatuas del complejo funerario del rey.",https://www.metmuseum.org/art/collection/search/543896,museum_record,high,"Claude (fuentes: metmuseum.org, busqueda web)",2026-08-17,"Fragmento de rostro real tallado en travertino (alabastro egipcio), identificado como retrato del rey Kafre por su parecido con estatuas del complejo funerario del rey.","Royal face fragment carved in travertine (Egyptian alabaster), identified as a portrait of King Khafre by its resemblance to statues from the king's funerary complex."
met:543896,2,transfer,sin fecha documentada,Reverendo William MacGregor,"Guiza, Egipto","Sin excavador ni fecha de hallazgo documentados: la pieza aparece ya dentro de la coleccion privada del reverendo William MacGregor, formada mayormente por compra en el mercado de antiguedades.",https://www.metmuseum.org/art/collection/search/543896,secondary_source,medium,"Claude (fuentes: metmuseum.org, busqueda web)",2026-08-17,"Sin excavador ni fecha de hallazgo documentados: la pieza aparece ya dentro de la coleccion privada del reverendo William MacGregor, formada mayormente por compra en el mercado de antiguedades.","No excavator or find date documented: the piece already appears within the private collection of Rev. William MacGregor, built mostly through purchase on the antiquities market."
